transaction_id,account_id,amount,transaction_date,transaction_time,merchant,location,transaction_type,is_fraud
3d4c8b51-2e11-477b-859f-b34bc7bfcedc,273584,3260.55,2024-01-08,4:46:00,Howard-Wheeler,South Stephanieburgh,credit,0
14d94461-032d-4b5a-a7a2-0f3dbcf38fa7,650458,5950.36,2024-05-09,0:58:00,Adkins Ltd,New Anna,credit,0
3aa34652-a34c-466c-80f4-f8b368e1bfbb,970899,5175.49,2024-08-09,12:29:00,Weeks Group,Leemouth,debit,0
e3b02596-6dd8-40ef-bd0e-9e60536e6f18,277067,4973.4,2024-05-27,7:29:00,Flores Group,New Renee,debit,0
f85fc7b9-4b23-4f4f-9d46-4e7db847b770,837284,2381.04,2024-03-25,21:24:00,Rowe-Thompson,Santiagoville,debit,0
f2f5ed68-46d3-4d99-bc6a-06f15ac64487,454698,2920.43,2024-01-03,22:35:00,"Hickman, White and Johnson",Melanieside,debit,0
c6ed8099-d7db-487c-89b0-7f9a52a97443,866125,190.21,2024-07-28,18:12:00,"Vazquez, Palmer and Brock",Jamesstad,credit,0
7a0fa2e4-ca00-47a7-adc0-961028ae7e95,355050,5873.89,2024-03-20,19:24:00,Taylor LLC,Lake Monicaview,credit,0
d37127a7-da6f-4742-923b-e0c5a0298964,136251,8518.35,2024-07-03,20:56:00,"Ochoa, Guzman and Suarez",Briannachester,credit,0
1c5ba6a4-0f8b-40b1-8ff3-1fdd4c557e67,918797,4760.04,2024-05-15,6:50:00,Ross PLC,Scottberg,debit,0
071552f8-6914-4723-b247-7196f0ec6f6f,376399,5280.55,2024-05-29,15:25:00,"Hill, Watson and Richardson",Farmermouth,debit,0
f4430b7e-1f67-4c96-af79-86f0a102f76f,331538,664.69,2024-08-03,21:45:00,"Miles, Mullins and Richardson",Tammyside,debit,0
57c8ffde-0696-4433-ad8d-82f7d7304882,517863,1040.74,2024-07-30,19:00:00,Martinez-Jackson,New Jennifer,debit,0
f4bdb612-720b-4733-95a5-8a24a7f4f722,881955,5942.09,2024-06-21,6:17:00,"Walker, Ruiz and Hickman",Smallside,credit,0
0b9480ac-05a8-4736-a38c-d08aacb05d1e,904451,1434.23,2024-01-06,16:33:00,Guzman-Wade,Port Laurenfurt,debit,0
07b4184b-e5cf-47ed-afc2-0791415f3400,307228,548.4,2024-08-14,13:02:00,Hall-Brady,Hoodbury,debit,0
06a358f7-4223-4d7c-b3b8-26291d67aeca,727035,8039.74,2024-04-08,5:17:00,"Arnold, Neal and Patel",South Jeffrey,credit,0
614ee881-2efd-4dfd-b17e-b409ea98ea94,278156,3857.17,2024-02-01,0:31:00,"Nelson, Mays and Harris",Lake John,credit,0
c542b7c4-7997-471c-8396-7103b8facc6a,373288,7338.63,2024-03-11,1:26:00,Martinez Inc,North Robertchester,debit,0
e9116e75-08f6-44e8-9e89-482d01613e83,338414,7217.74,2024-03-12,17:18:00,Jones PLC,North Cliffordmouth,credit,0
ca3bba01-54c5-4b61-9073-c588c6b22ac7,543237,1456.17,2024-07-26,6:36:00,Hamilton and Sons,New Teresatown,credit,0
b15b0274-b78b-4277-aece-64f57524e677,867839,4046.14,2024-01-16,20:52:00,Bailey-Eaton,West Anna,credit,0
7a69040c-3413-40b4-9018-ac22ce72e7eb,916588,9692.65,2024-02-02,1:15:00,"Dunn, Yoder and Robbins",Lake Victoria,debit,0
88008ba3-51e1-467e-a3f0-6f16426ec209,964833,9748.11,2024-05-07,16:36:00,Frye Inc,East Normamouth,credit,0
f69e34df-22a7-4f7d-b8f6-850bf3518f8b,163748,7767.06,2024-08-23,17:02:00,Wood Group,Davisstad,credit,0
50b9cba5-2ad9-4f7d-85e7-53feea4af228,162902,2713.32,2024-02-12,7:22:00,"Brady, West and White",West Robert,debit,0
1fd2136f-3813-4bea-9030-c39f7f5248c8,133772,2639.05,2024-05-21,2:17:00,Austin Group,North Katie,credit,0
13829b0a-41a1-43f5-b60e-c040c7627354,309530,6000.33,2024-06-20,21:43:00,Boyd and Sons,North Tammyborough,debit,0
df73c645-efd6-4a55-863f-ff239b6b9ef2,992221,9999.31,2024-02-21,5:42:00,"Russo, Perez and Aguilar",Lake Matthew,debit,0
4a018ec4-960c-4b31-87c5-3d0076684df5,140985,5915.64,2024-05-10,5:17:00,Fitzgerald-Barnes,Lopezburgh,debit,0
000e93a1-4d8d-4107-a6ca-c2afa4614ebd,110640,6983.14,2024-02-13,3:49:00,Hansen Inc,South Kelly,debit,0
381da75d-c4bc-4eaf-9a91-0c1e4214ff2d,930288,8551.7,2024-08-10,15:14:00,"Sanchez, Fowler and Baker",Johnfurt,credit,0
d34790ec-09c2-45a9-9a13-f7ea6c8403b3,941261,5193.71,2024-04-22,7:32:00,Suarez Group,Sullivanberg,debit,0
18bf233c-06bb-4b46-b38b-c45653c61fcb,428923,7313.83,2024-01-31,0:43:00,"Bradley, King and Nichols",Mcdowellfurt,debit,0
730f0a5a-e94f-4cad-ab13-cc5bb04f6ee1,145943,1513.19,2024-01-26,21:16:00,Robinson-Porter,Wyatthaven,credit,0
990e47c5-2633-433c-a9e0-56de5595cfc9,934988,140.66,2024-02-16,15:05:00,Gray Group,Lake Rebecca,credit,1
8ee89c6d-ddfa-4675-b09d-9b398fb90a95,180384,2509.05,2024-02-28,0:57:00,"Moore, Smith and Browning",Lake Feliciaburgh,debit,0
aaea9f96-44fc-4f70-ad06-c68eb4defcee,615139,5674.47,2024-03-15,17:20:00,Johnson-Hayes,Heatherhaven,debit,0
e5e4d1f3-2b6a-4b16-bced-4cf4eeb737f2,461839,4228.89,2024-08-05,16:07:00,"Perez, Gonzalez and Reid",East Richardfort,debit,0
57b3c84e-419a-4364-ae97-123a53e5d0eb,968840,3506.4,2024-01-15,9:21:00,Scott Group,Househaven,debit,0
511dbc8c-3721-47e7-aa10-0dc1d755aa27,269337,8209.99,2024-06-26,21:59:00,"Evans, Smith and Santos",Angelashire,credit,0
0e36b9ba-ecf2-4ddd-9077-5875c50588d9,326598,3640.38,2024-01-18,1:10:00,"Ramirez, Pitts and Campbell",Ramirezmouth,credit,0
6fa1af2d-400d-41c8-b789-09395d2288ea,395935,1226.36,2024-03-31,11:09:00,"Hughes, Orr and Woods",South Timothy,debit,0
222b59be-c000-4477-b8b8-073bb0b2d911,286961,544.82,2024-08-27,6:30:00,Pugh-Bradley,Maureenton,debit,0
63b41724-4d7f-4ecc-bf61-d3fe9b2116cc,770037,7638.42,2024-07-30,21:12:00,Schwartz-Schroeder,Abigailmouth,debit,0
336b8ddd-cf24-4e48-a25b-cf05de337c37,260885,91.14,2024-02-29,2:26:00,Chaney LLC,Brewerfort,credit,0
f650c186-336a-4564-9853-284d301fb370,236060,1567.21,2024-01-25,7:39:00,Smith Group,East Levi,debit,0
12f0c418-64b5-422a-b0c0-ded9e828f91d,580114,2650.13,2024-05-28,20:45:00,Jenkins-Jones,North Christine,credit,0
0806728d-1f2b-4df7-bb84-1d44a3caf973,543467,6060.46,2024-09-06,17:16:00,"Edwards, Wilson and Holmes",Calvinmouth,debit,0
59a69b29-d119-4299-9167-6db71d706405,249210,2824.83,2024-02-11,17:50:00,Reed Ltd,South Michaelbury,debit,0
be3213d6-b853-43f1-8702-765db729ce2e,478390,8899.08,2024-08-11,1:58:00,Lee Group,Carrollfort,debit,0
66b3226a-9241-42a4-b3d2-2783e390f0f6,633331,5650.74,2024-08-12,12:41:00,Short-Nguyen,Mariastad,debit,0
7e219a1d-74d9-4d78-8f18-edb5d8eebf51,649822,983.78,2024-08-20,18:47:00,Serrano-Edwards,New Cassandra,debit,1
741706a8-9cc3-4cfd-a1c0-dae20e98417f,383334,1020.81,2024-03-13,4:35:00,Lewis-Hodge,New Christinetown,debit,0
d7297dd3-729c-4a5b-a772-5fc91b5ce5fd,235093,4606.08,2024-01-08,4:59:00,Perez Group,Kylehaven,debit,0
57328b66-3050-435a-814d-ad6d6714cdc0,360816,5494.48,2024-05-19,4:54:00,Barber Inc,Jenniferberg,debit,0
30d65fe6-63e7-4fcb-a18f-72d368245878,564609,4099.68,2024-09-01,6:14:00,"Mann, Mcgee and Johnson",Alexandraside,credit,0
b3f39e36-7186-46e6-8fba-8f4374678035,541418,7215.56,2024-05-09,19:27:00,"Peterson, Young and Khan",North Davidhaven,credit,0
90f2a979-897f-48ab-bd03-e5fd78733cf6,856950,1300.88,2024-03-31,20:04:00,Berry PLC,Shermanport,credit,0
a095a2fa-c3ca-48f0-8853-48d2ce73e330,607144,3145.4,2024-09-06,17:39:00,Rhodes LLC,Valentineberg,credit,0
a74fbdbc-ae18-42bb-a6e9-faa9915fe822,319591,8181.68,2024-07-30,2:08:00,Park Group,Lake Robert,debit,0
9e2fabfc-b38c-4fb3-bed1-ddd4e00b97ed,829801,4632.43,2024-04-26,17:50:00,"Watson, Rice and Owens",West Kimberly,credit,0
c0cfcb26-283e-4db1-87c6-752b828f7b32,269895,9514.96,2024-09-04,8:38:00,Baker LLC,New Rebekahfurt,credit,0
2ceaf419-2c47-4c68-acf5-4b3cb20d1cb6,962292,5264.36,2024-06-11,23:47:00,Ortega-Potter,Kennethton,debit,0
d7e94c19-8c9e-42b9-84a2-3e527cff5de3,504733,8057.1,2024-08-27,0:54:00,Alvarez Inc,North Robinchester,credit,0
0963e2f7-713e-4bb2-9064-4a01bc1f13bf,547444,428.02,2024-05-03,3:22:00,Nelson LLC,Christineside,credit,0
4a4ac88f-3dd9-4595-a3e3-2447578c8ee8,160991,2433.02,2024-02-15,9:04:00,Young-Washington,New Rebekahport,credit,0
292dadff-c92f-4fd8-a3f9-6ee2596a70b8,165772,1697.66,2024-06-04,8:35:00,"Oliver, Woodard and Mcgrath",East Anthony,debit,0
833f220b-016d-4782-a3aa-37cb6d7a429f,907525,1538.96,2024-07-23,1:30:00,Malone LLC,South Jonathan,credit,0
d78126f4-fc6b-43f4-a883-3bee1e40578a,763688,6049.09,2024-08-01,21:21:00,Vega and Sons,Lake Julie,credit,0
fadfd8ee-f3ae-497b-999c-1fb309eabddd,141424,4175.5,2024-01-31,12:57:00,Lopez Ltd,Nelsonfort,credit,0
fa4515a6-fb43-45a0-a568-1e1a9799e173,964955,6823.05,2024-02-19,22:04:00,"Beck, Livingston and Gilbert",Lake Jeremyport,credit,0
2292dc30-7177-43b1-9195-cb9e162985ff,523546,1297.64,2024-07-09,5:17:00,Dillon Ltd,South Christopher,credit,0
b8adfc29-48a7-4d57-b370-b266418ad65c,449842,6366.22,2024-05-27,0:20:00,Vasquez LLC,Port Kristi,debit,0
79837a47-3637-4c7a-b10c-4bbd877a82a2,723016,1416.93,2024-02-24,5:06:00,Chavez-Stephenson,South Blake,debit,0
0d3812bf-81c3-47e2-8651-b3b69b8afab1,494327,3758.03,2024-03-25,19:21:00,Hampton Group,South Williamside,credit,0
c98677f0-7d1d-4e32-ba06-84b47594542e,200041,7664.75,2024-07-09,3:30:00,Martin and Sons,New Elizabethtown,debit,0
dc5502cb-c2d8-4e48-a761-15458ea4bd1d,196174,829.56,2024-06-28,21:08:00,"Roberts, Pacheco and Charles",Hardyland,debit,0
a00eba93-c968-4532-9b25-52f259bde242,124568,5765.64,2024-01-11,13:05:00,Turner-Thomas,Butlerton,debit,0
e176e056-3709-45c5-bdec-41269a37c5d2,135926,4557.55,2024-08-20,3:32:00,Lawson-Stewart,Thompsonfort,debit,0
283d2579-82a7-4b88-bb81-9bbc60fe97d0,332341,3579.99,2024-01-25,18:58:00,Lee LLC,Lake Timothyport,credit,0
2b49bbfc-635e-414e-84b5-0617bf84e831,110066,2932.16,2024-04-02,5:42:00,Molina Ltd,West Kristinahaven,credit,0
97229a6f-7afc-4491-8722-4e6c18467fb6,363404,2654.75,2024-03-01,14:14:00,Joseph-Harmon,New Williamville,debit,0
0d538a78-f85d-4174-afd2-5e85ffc94a55,724971,8963.13,2024-09-02,21:23:00,Gray PLC,Johnview,credit,0
26bc15ac-50fd-46a4-a4f8-d74f9e09e4cb,391466,249.63,2024-07-29,0:42:00,"Duncan, Winters and Norris",Gonzalesville,credit,0
6e2e876d-9937-4f3b-a909-127e123dadd4,521116,875.65,2024-06-16,1:26:00,"Webb, Williams and Cortez",East Paul,debit,0
30a2a376-dba7-43c8-97eb-a5fe84232ccb,536015,5020.79,2024-07-01,9:09:00,Wilson Group,Jenniferberg,debit,0
6a930b6f-4310-4868-ae77-98662e11b017,377446,5267.08,2024-06-24,8:38:00,Chandler-Graves,West Justin,credit,0
69649e45-cb49-469f-8399-4aa017b3d889,469453,9424.75,2024-08-12,15:55:00,Mccoy-Cabrera,Morrismouth,debit,0
1bd610f9-0814-437d-b607-66728ec32bac,110911,272.9,2024-03-03,20:00:00,"Johnson, Bradley and Townsend",West Jeff,debit,0
a4460e30-d716-41a4-9c32-8c65e5b8cf0f,726363,6726.79,2024-02-22,1:19:00,Ellis LLC,North Patricia,debit,0
35572e35-8365-4a5e-86e4-a0e71939e32f,665608,1009.25,2024-05-14,17:05:00,"Morrison, Brown and Cordova",New Jaredland,debit,0
3af785af-beae-4cbe-be1a-137632948abb,983765,2462.31,2024-06-17,1:31:00,"Anderson, Moore and Wilson",South Angelamouth,debit,0
97e396a6-07c5-4a26-a485-7644a7a54faf,664986,8805.98,2024-01-20,10:18:00,Figueroa PLC,Singletonville,credit,0
f30dd587-5138-4285-bd77-2f21c0328efc,665302,7678.53,2024-05-22,7:46:00,Johnson-Villarreal,Kevinfort,debit,0
f3c9614d-df83-4f7e-880c-97e6c7561dc6,901503,8267.98,2024-08-26,13:56:00,Oneill and Sons,Elizabethburgh,credit,0
d3842dc1-3174-49f0-9b00-c8099d6aa37d,801204,1490.16,2024-05-28,12:12:00,"Williams, Bailey and Hanson",Port Kevinbury,credit,0
51f1a71a-8cd0-4bf3-921c-55c887088cdc,429480,1446.82,2024-03-11,20:30:00,Wood LLC,Stantonbury,debit,0
f18b5872-a03e-4384-85cf-d364e4c21507,779750,6419.64,2024-02-27,0:22:00,Knight PLC,Lake Michael,debit,0
6e4b5476-e126-49a2-9538-213cc77afbeb,617773,6746.75,2024-05-28,2:19:00,Young Ltd,Lake Derekville,debit,0
a1054c10-9648-4af9-b4d2-8897d28930ad,926090,516.88,2024-01-23,14:55:00,Flores Ltd,Caitlynbury,debit,0
3f49a6b9-4d29-437d-b118-51cea939dcd6,273288,353.93,2024-06-02,20:52:00,"Brooks, Stanley and Williams",Jasonberg,debit,0
df638cf7-c051-4dd8-bc79-7aa7656a8488,924244,5344.07,2024-03-23,8:25:00,Rivera-Lopez,Hallville,credit,0
25ef4b2b-d6d8-471e-9297-2b430afd4074,626554,6367.43,2024-04-11,19:23:00,"Fuller, Young and Marshall",North Molly,credit,0
9838cf76-1acd-4286-a6c0-4127990faf9c,720917,476.95,2024-08-19,12:57:00,"Owen, Collins and Bowman",South Richardberg,debit,0
91d94f73-07b6-49a1-b5a0-0a3af8215419,191220,3340.84,2024-04-01,7:22:00,"Hall, Diaz and Martinez",Seanmouth,debit,0
b85f2fad-f6d4-4757-9c43-e84a71ff0cb1,148942,1730.83,2024-01-29,23:26:00,"Silva, Morris and Hancock",West James,credit,0
940d624b-4a6e-41fd-8dfd-7bdcb3b85653,520270,9262.1,2024-06-16,21:45:00,Robinson Group,Cassandrafurt,debit,0
6dfd2ad1-7b64-4e59-a35f-2731a6e17e14,865818,4489.06,2024-05-23,13:15:00,Gray Group,Aaronview,debit,0
2d389da1-af06-433a-8697-be08c598f5c9,862810,7683.19,2024-04-09,6:46:00,"Ramirez, Friedman and Mullen",South Alexander,debit,0
fdecb7a0-8361-4118-90c6-d1c5d447a34c,789146,1466.46,2024-02-27,4:35:00,Chase Group,Gonzalezside,debit,0
5cdd4798-c012-409a-a621-a5592185e698,687406,1236.88,2024-03-22,1:55:00,Sheppard PLC,East Dillonberg,credit,0
c3d45f7f-572e-4cd5-9dba-ca75ec6e941a,109026,9780.77,2024-08-28,14:46:00,Davis PLC,Gabriellafort,debit,0
5cc75f28-d172-4157-840b-3160b005ba30,181915,3221.99,2024-06-19,20:44:00,Cooper PLC,Port Amanda,credit,0
d9f91ae0-8e70-4870-adea-7153d7ee2b92,925971,8924.97,2024-03-14,21:24:00,Holmes PLC,Aaronshire,credit,0
53a6bb95-a558-4478-99ae-7a5c20e33f42,622907,8714.26,2024-01-31,5:00:00,Nash-Martin,Wilsonside,credit,0
a690a7c6-3bd9-4045-8406-e681403de509,830340,6058.85,2024-03-23,4:17:00,"Reid, Rogers and Woods",Norrisview,debit,0
3a2e28ee-d494-43b1-8749-409ac7e83810,676861,1474.14,2024-08-19,11:57:00,Hess Ltd,East Markside,credit,0
83f1ee45-6e24-4239-9047-447fcff34b13,478700,1395.5,2024-03-11,11:10:00,"Wells, Parks and Kemp",North Timothychester,debit,0
5cbbb7c3-dae4-4456-b389-37f9e90c6879,225680,2586.03,2024-08-29,12:26:00,"Massey, Lyons and Lopez",Lake Nathanshire,debit,0
623c6a6e-0990-49f1-9b88-8fdd8752d7b5,116370,6958.08,2024-07-09,12:30:00,Mcgrath-Floyd,Lake Bradleyfort,debit,0
38852afa-22d5-4d65-9fe5-741580bd310c,377626,7302.08,2024-01-04,20:30:00,"Crawford, Smith and Flores",Jasonberg,credit,0
e9ed0ea7-c498-41ff-b474-4b01ad695e0e,779841,1943.6,2024-01-21,2:29:00,Richardson-Olsen,South Brooke,debit,1
cfaa5390-1a6b-486f-9bd6-e2daaa7e4734,366080,354.25,2024-02-20,20:30:00,Rice-Garcia,North Patrickmouth,debit,0
8be2f2c0-df78-44b0-94f5-decb8f1eb928,790505,1152.85,2024-08-24,4:50:00,Jones-Price,Brianfort,debit,0
e5ce4eac-3f2d-4d35-96d0-f1ae3bd15a57,677563,4890.8,2024-02-21,15:40:00,Key Inc,Julialand,credit,0
c4fd5075-3ee5-4f2c-86a3-88076467e084,725522,2942.16,2024-07-31,8:31:00,Reyes-Stein,Davisberg,debit,0
b1898cfc-33b4-4609-a9c0-0f5b0f0f2ba1,332508,2353.42,2024-08-26,22:39:00,Bowen-Williams,Lopezstad,debit,0
554f3cca-5962-48ed-b0b3-f74bf77acc93,860389,166.18,2024-05-14,10:39:00,Moyer and Sons,Port Amy,debit,0
daf5c5b6-a6bb-454c-91a0-3964b085d464,922058,4306.14,2024-06-24,15:18:00,Delgado-Brown,Hawkinsberg,debit,0
e72db679-24cb-45b0-9e96-983bf5af827c,117768,7570.19,2024-09-08,4:51:00,"Moore, Russell and Foster",Fitzgeraldhaven,credit,0
db3100ed-f878-4306-9527-1eb131828af4,272705,9016.73,2024-07-14,9:44:00,Guerra Group,South Kimberlytown,credit,0
37403439-82c2-467b-93c3-267d9dfa1a1e,642177,6233.23,2024-06-10,15:20:00,Lopez and Sons,Nealview,credit,0
bbae5942-c94e-478c-bbf5-870279a1d7a0,895072,3970.57,2024-09-03,2:43:00,Johnston Inc,North George,debit,0
a1808e10-1283-41cd-95b1-280e664a9d95,777302,1574.38,2024-08-14,21:02:00,Berry-Garcia,Lake Anthony,debit,1
ea9f5526-7e30-443e-887c-061042392ce1,117940,1288,2024-02-05,14:37:00,"Evans, Horton and Nelson",Port Thomasport,credit,0
80430543-048f-49ac-b64e-7123143aed02,729906,6459.56,2024-03-28,13:52:00,"Fowler, Stephens and Giles",Hernandezhaven,credit,0
7550ebaf-7f33-4280-b79d-5010a2554087,993835,9000.43,2024-05-12,22:50:00,Vazquez-Ray,Lake Adamhaven,credit,0
afcad774-2b6c-4369-bb1a-6f03c71bae23,836246,7709.13,2024-03-07,22:21:00,Miller-Walker,West Nicoleville,credit,0
a8f9546e-869f-41e5-9f54-3eb1762d7db9,766645,2879.22,2024-02-14,8:18:00,"Scott, Martinez and Nguyen",Lake Kennethberg,debit,0
d967c978-5376-4768-a345-ffeb98cf4f8e,668325,1826.63,2024-04-11,18:48:00,Johns PLC,Nicholasview,debit,0
0fe6b59d-3ec8-42dd-ae1c-56c08c113fd4,887054,2245.17,2024-08-25,6:00:00,Moran and Sons,Susanport,credit,0
96e75b49-2277-44f2-8565-fff781b04c41,223578,9259.96,2024-04-20,14:14:00,"Newton, Lewis and Evans",Woodberg,credit,0
19a71fa9-3d11-41a6-a215-1292851a6de8,239328,9593.32,2024-07-06,9:51:00,"Mendoza, Alvarez and Gomez",West Scottfort,credit,0
ba35715b-a85a-49e4-ae53-bc79ba4039b2,787090,3104.35,2024-01-09,1:46:00,Webb PLC,Lisaville,credit,0
d554f717-8d6b-4229-8a05-f718dea80a52,389011,2373.97,2024-07-28,18:27:00,"Dougherty, Adams and Gutierrez",Armstrongborough,debit,0
e9501046-80e4-4486-a397-a303956d54e4,751635,2696.49,2024-04-30,22:34:00,"Davis, Yoder and Weiss",Port Patrickville,debit,0
d617cc0d-4f73-40d0-b2e4-e598a44a7928,361519,9496.71,2024-04-14,21:35:00,"Hill, Thompson and Carter",Francesville,debit,0
3558729d-c038-4fdb-b67a-31de2279a866,627556,1521.04,2024-08-05,13:14:00,"Stephens, Brown and Robertson",Choimouth,debit,0
3cee6395-cd69-463b-ba1f-03c895c4ed06,590407,7290.43,2024-02-03,7:27:00,"Parker, Reyes and Jones",North Markmouth,credit,0
db577fbf-7407-4f16-9f5a-9bae2ef9f7a7,643519,8689.81,2024-02-17,7:25:00,Hogan-Ellis,Joyview,debit,0
ae143246-e2c6-42c0-a1e8-8b08cc8365d0,210704,9984.03,2024-06-08,14:15:00,Shaw-Williamson,East Richard,debit,0
b47a1faf-b92d-4db3-ba0a-d414948f7a56,898470,6501.05,2024-07-20,21:16:00,Mckenzie Inc,Charlesmouth,debit,0
e4e22597-943b-419f-9510-cd6e2063316a,196291,6146.26,2024-03-06,21:43:00,"Smith, Miller and Keller",Jessicaborough,debit,0
89c4f151-d567-4b30-b131-d6283298a424,165408,5631.11,2024-06-27,18:59:00,"Allen, Mitchell and Scott",Shannonshire,debit,0
807e9081-1c72-446f-9fb7-ce803626ca00,695776,7860.89,2024-03-17,18:18:00,King and Sons,Lake Taylor,debit,0
dff7547f-fdb7-456e-93af-cc5506018b04,341970,3492.47,2024-05-26,11:14:00,Payne Group,West Davidville,debit,0
d687da43-fc09-4e14-bcb0-34090a7f6b85,210736,7430.05,2024-02-22,0:33:00,Dalton-Austin,Archerfort,credit,0
a1af8054-8560-406c-8857-73ab3f357c00,407840,6026.03,2024-03-21,3:14:00,Weaver-Wood,Gallegosstad,debit,0
1e8aa430-f9d7-4f4a-8f83-b8dc4678c959,780202,3282.32,2024-03-28,18:24:00,Johnson-Riley,Armstrongberg,credit,0
1476a201-7be3-4b7b-abb4-9eb217dfb206,347564,9942.36,2024-04-26,10:01:00,"Russell, Buchanan and Ward",Williefort,credit,0
3e404bf5-bcac-4beb-95dc-e1b72c23147a,976629,469.07,2024-08-08,8:02:00,Bush and Sons,Port Amy,debit,0
8b11e445-9f4c-4429-8335-566e402afb08,964464,3322.94,2024-08-08,19:21:00,"Thomas, Rangel and Johnson",West Ashleyview,debit,0
65d3bd2a-f473-4739-b74a-bfe96580ae2b,570844,7820.99,2024-06-18,17:15:00,"Hopkins, Brown and Stevens",West Martin,credit,0
947ea8db-c468-4c79-a2fe-d5a52a89ada8,938801,821.08,2024-02-01,5:32:00,"Rose, Hurst and White",Jackstad,debit,0
bc211d23-0b30-4aa9-b914-8702504f0f04,643238,7748.53,2024-02-03,14:34:00,Haynes and Sons,Harveyland,debit,0
530e21bf-d14c-4892-a2c4-a71bce11088f,914981,9314.84,2024-04-17,6:50:00,"Martinez, Martinez and Ellis",East Gabriella,debit,0
13a17aae-a50a-48e7-b896-5778896ae0c8,718008,2062.18,2024-08-25,4:13:00,Heath-Miller,Lake Craig,debit,0
2c3c09c2-f164-4d22-9937-6837f4fae210,822812,9461.63,2024-07-31,17:38:00,"Ellis, Herrera and David",Valdezmouth,credit,0
22432a4c-a793-4aa9-a6d6-54e10c510d11,334112,4189.51,2024-07-01,12:17:00,Harrison Inc,South Christopher,debit,1
23bc716a-c3ac-4f46-a0d6-8ba86ab60418,857683,1583.02,2024-08-04,4:44:00,Bowen Group,Kristybury,debit,0
cee65756-4564-4a1f-bd08-7a02b39efb3d,591732,3915.79,2024-05-29,0:55:00,"Shaffer, Proctor and Harrington",Garciastad,debit,0
6784dc67-205c-444c-96e3-690ba06ff763,281567,3359.79,2024-06-07,8:47:00,Jimenez-Snyder,Christensenbury,credit,0
11aefea5-15c9-4419-ac30-b0557588821d,231367,9268.96,2024-06-20,8:23:00,Miller Inc,South Barbara,debit,0
059e3afb-b857-4301-a8a0-594ed0aaef9a,713163,4180.49,2024-08-02,15:33:00,"Foster, Harrison and Smith",Thompsonchester,credit,0
a5ef05dd-96ea-4198-a14f-13f7a122de6f,666917,3317.23,2024-04-01,22:43:00,Smith and Sons,Lake Rebecca,credit,0
54790e65-930c-4ee0-b9b0-f9fc82a05518,907463,5596.71,2024-08-07,20:28:00,Campbell Inc,Mirandaview,credit,0
b6b1739f-7977-43b5-96be-2ac36ec782b5,476515,5232.37,2024-05-31,13:19:00,"Johnson, King and Lopez",Garciachester,credit,0
3cea8647-cacd-49ab-9caa-7c7723ae70d4,642741,7845.71,2024-01-20,17:44:00,Garrett and Sons,East Deborahmouth,debit,0
7645773c-099b-4e7f-af5f-858d2276b015,607754,6804.19,2024-04-28,18:50:00,Sloan Group,Beckmouth,credit,0
6ff5859a-faa8-4a3b-9183-1f749086c67c,357861,2790.57,2024-07-05,22:28:00,Glenn LLC,Lake Gregoryfort,debit,1
eed177e2-2904-448b-a9f2-7bfce091ca57,634324,1751.94,2024-08-13,8:45:00,Roberts-Rogers,Krauseberg,debit,0
e749489a-340b-40d3-b038-cbe7d3215d02,655242,5561.94,2024-08-29,23:48:00,Gomez Group,Linmouth,debit,0
aed14616-cc2d-4f67-a55a-a8cb917377ac,542972,1406.79,2024-06-18,10:03:00,Fox LLC,Johnsonville,credit,0
9ecd9296-14eb-4f7c-a355-269b442aecbc,121284,6772.46,2024-03-31,3:47:00,"Watson, Roy and Gonzalez",Lake Deborah,debit,0
06c320a9-87d4-435c-8bce-9193ed21c274,283160,9975.99,2024-06-19,14:09:00,"Miller, Hughes and Saunders",North Kayleefort,credit,0
542232e3-c517-44e3-beee-51111ed51219,596925,7316.36,2024-01-02,15:27:00,"Shaw, Harper and Powell",Port Sydneyton,credit,0
0bdae164-d5a3-446a-abc6-21f54caf5deb,504533,406.96,2024-04-16,18:18:00,Yates-Anderson,Kennethmouth,credit,0
906365ac-5dd5-45a1-8279-7fcc4d7663df,752143,8755.79,2024-02-22,5:53:00,Vance-Evans,West Brandonstad,credit,0
c990d2e2-7a7e-4d32-9c28-847e3dec794d,935327,2235.3,2024-06-30,23:10:00,Mckay Inc,Nguyenhaven,credit,0
cc49b664-6637-412f-a02c-10f0644e661f,506330,8161.59,2024-06-03,0:40:00,Monroe Inc,East Johnbury,debit,0
1ab43931-bc8a-4671-baa3-1b8f6213a6de,977180,2360.35,2024-03-03,18:33:00,"Chapman, Wilson and Henry",West Chelsea,credit,0
78af0949-e766-48b9-b127-37e599f5bd71,471867,6512.61,2024-05-22,19:34:00,Miles-Butler,Suttonfurt,debit,0
17c9e764-ecbb-4efe-ab82-8435389e2da5,878268,8802.52,2024-03-01,7:18:00,Miller and Sons,West Williamshire,credit,0
dda15726-72f5-4f24-940b-23af4dda1d1a,742897,7588.55,2024-03-02,15:15:00,Perez LLC,South Benjamin,credit,0
19d7cc31-e583-4673-b2ca-c6bcc3d1f803,429700,7533.22,2024-04-21,3:51:00,"Jones, Bailey and Riley",East Emily,credit,0
ac558fec-bca8-434c-bd14-061b27bb0b5b,247790,4000.2,2024-02-24,20:39:00,"Fischer, Moore and Reynolds",Lake Jessicaland,credit,0
d76d298e-8ec8-4a8f-ba5d-4efec7d6b231,391910,2952.89,2024-07-20,14:23:00,Young-Morales,North Paigehaven,credit,0
